#pos_x,#pos_y,#pos_z,#vel_x,#vel_y,#vel_z,#potential,#weight,#mass,#charge,#species,#cell_id
-0.25678,-0.290957,-0.248387,-448.431,78.2573,27.2234,0,5e+08,6.63e-26,1.60218e-19,40Ar+,30
-0.13533,-0.135852,0.346209,-160.345,252.202,-171.151,0,5e+08,6.63e-26,1.60218e-19,40Ar+,28
-0.374141,-0.427165,0.309889,469.53,-56.5583,-118.534,0,5e+08,6.63e-26,1.60218e-19,40Ar+,16
-0.372651,0.264821,-0.362602,265.441,-227.391,95.5775,0,5e+08,6.63e-26,1.60218e-19,40Ar+,1
-0.464884,0.355168,0.41396,61.5472,198.214,359.421,0,5e+08,6.63e-26,1.60218e-19,40Ar+,4
0.336844,0.23033,0.386668,-169.078,403.036,-46.346,0,5e+08,6.63e-26,1.60218e-19,40Ar+,56
-0.395646,0.253643,-0.0239895,17.4182,-56.1796,-126.325,0,5e+08,6.63e-26,1.60218e-19,40Ar+,2
0.404656,-0.0760289,0.139731,127.328,-49.2205,-245.753,0,5e+08,6.63e-26,1.60218e-19,40Ar+,59
0.0345129,-0.320013,0.357053,-447.544,-33.4415,119.298,0,5e+08,6.63e-26,1.60218e-19,40Ar+,48
0.451315,0.0227004,0.036037,72.3834,94.8211,203.679,0,5e+08,6.63e-26,1.60218e-19,40Ar+,55
-0.363166,0.061514,-0.0157281,-137.283,-89.7586,-168.931,0,5e+08,6.63e-26,1.60218e-19,40Ar+,6
-0.0942163,-0.358062,0.209848,146.668,-98.882,-243.963,0,5e+08,6.63e-26,1.60218e-19,40Ar+,31
-0.499,-0.243242,-0.397854,-320.016,-208.864,63.5015,0,5e+08,6.63e-26,1.60218e-19,40Ar+,9
-0.438027,-0.234641,-0.271197,-225.741,-119.901,-204.997,0,5e+08,6.63e-26,1.60218e-19,40Ar+,9
0.266853,0.280069,-0.492866,80.4991,320.436,331.91,0,5e+08,6.63e-26,1.60218e-19,40Ar+,49
0.44692,-0.202571,0.223474,-37.3039,80.7434,-326.317,0,5e+08,6.63e-26,1.60218e-19,40Ar+,59
-0.205031,0.0235009,0.203938,-470.013,14.6819,-205.247,0,5e+08,6.63e-26,1.60218e-19,40Ar+,23
0.0923482,0.163247,0.100043,9.38166,-362.367,217.821,0,5e+08,6.63e-26,1.60218e-19,40Ar+,39
0.349043,0.297128,0.245294,-187.632,-135.517,-161.11,0,5e+08,6.63e-26,1.60218e-19,40Ar+,51
-0.209491,0.482047,-0.0812652,-165.182,-134.48,-56.4435,0,5e+08,6.63e-26,1.60218e-19,40Ar+,18
0.473579,0.0714954,0.407075,-134.662,222.883,-162.651,0,5e+08,6.63e-26,1.60218e-19,40Ar+,56
-0.0803358,-0.397899,0.00437223,145.78,38.15,-80.041,0,5e+08,6.63e-26,1.60218e-19,40Ar+,31
-0.310093,0.379591,-0.0675651,-181.216,-135.489,483.201,0,5e+08,6.63e-26,1.60218e-19,40Ar+,2
0.0361992,0.272785,-0.448948,63.2348,-265.754,-158.336,0,5e+08,6.63e-26,1.60218e-19,40Ar+,33
0.148178,-0.313152,0.0219121,304.456,-151.701,497.08,0,5e+08,6.63e-26,1.60218e-19,40Ar+,47
0.261217,0.233741,-0.393994,-92.7588,101.466,207.09,0,5e+08,6.63e-26,1.60218e-19,40Ar+,53
0.0510178,-0.451862,-0.20131,-15.0015,-201.675,-320.716,0,5e+08,6.63e-26,1.60218e-19,40Ar+,46
0.456558,0.472398,0.0586794,-359.185,15.2349,192.582,0,5e+08,6.63e-26,1.60218e-19,40Ar+,51
0.335775,-0.345867,-0.0283322,140.981,-8.47588,12.8199,0,5e+08,6.63e-26,1.60218e-19,40Ar+,62
0.136182,-0.286115,0.234882,-11.8255,370.118,458.446,0,5e+08,6.63e-26,1.60218e-19,40Ar+,47
-0.260852,0.461592,0.293811,10.1658,147.298,29.6488,0,5e+08,6.63e-26,1.60218e-19,40Ar+,4
-0.464114,0.156864,-0.395369,-274.549,177.205,419.436,0,5e+08,6.63e-26,1.60218e-19,40Ar+,5
0.28723,0.00125652,-0.164636,-220.818,-669.006,-210.845,0,5e+08,6.63e-26,1.60218e-19,40Ar+,54
-0.304566,-0.256036,-0.196663,337.595,25.3945,137.515,0,5e+08,6.63e-26,1.60218e-19,40Ar+,14
0.108535,-0.273999,-0.0894726,-328.619,-293.205,140.555,0,5e+08,6.63e-26,1.60218e-19,40Ar+,46
0.266886,-0.212921,-0.103908,95.7197,-403.692,-64.7714,0,5e+08,6.63e-26,1.60218e-19,40Ar+,58
-0.315601,0.152963,-0.317894,64.2867,-349.334,168.58,0,5e+08,6.63e-26,1.60218e-19,40Ar+,5
0.0739679,-0.468419,-0.452618,-59.6963,456.196,-45.7894,0,5e+08,6.63e-26,1.60218e-19,40Ar+,45
0.128824,0.156926,-0.0428628,-225.404,-415.2,85.01,0,5e+08,6.63e-26,1.60218e-19,40Ar+,38
0.0755526,-0.406251,-0.355239,-68.5318,22.2253,-100.291,0,5e+08,6.63e-26,1.60218e-19,40Ar+,45
0.275847,-0.16424,0.0332258,91.1874,69.0708,45.6915,0,5e+08,6.63e-26,1.60218e-19,40Ar+,59
-0.497223,0.162723,-0.458072,-96.849,-264.904,82.3797,0,5e+08,6.63e-26,1.60218e-19,40Ar+,5
0.417926,0.424585,0.329931,193.238,342.256,20.5345,0,5e+08,6.63e-26,1.60218e-19,40Ar+,52
0.0541285,0.185218,0.390203,-230.868,412.397,181.619,0,5e+08,6.63e-26,1.60218e-19,40Ar+,40
-0.499903,0.273371,-0.410297,235.583,-410.77,174.966,0,5e+08,6.63e-26,1.60218e-19,40Ar+,1
-0.105725,0.241706,-0.0773332,179.958,-539.146,11.1959,0,5e+08,6.63e-26,1.60218e-19,40Ar+,18
-0.484659,-0.0305307,0.414892,-253.761,181.553,-14.3424,0,5e+08,6.63e-26,1.60218e-19,40Ar+,12
0.306066,-0.230125,-0.001458,317.697,-24.3062,494.887,0,5e+08,6.63e-26,1.60218e-19,40Ar+,58
0.237104,-0.141033,0.0994352,-298.652,-305.45,250.529,0,5e+08,6.63e-26,1.60218e-19,40Ar+,43
-0.323051,0.0479991,-0.14971,-140.414,6.23812,233.924,0,5e+08,6.63e-26,1.60218e-19,40Ar+,6
0.446322,-0.00925295,0.269768,-155.371,30.8329,-123.308,0,5e+08,6.63e-26,1.60218e-19,40Ar+,60
0.323224,0.476736,0.0199207,-585.611,-206.763,57.0473,0,5e+08,6.63e-26,1.60218e-19,40Ar+,51
-0.075638,0.0311258,-0.0621359,-56.453,180.372,-24.7137,0,5e+08,6.63e-26,1.60218e-19,40Ar+,22
-0.170899,-0.320484,0.0913627,-34.9896,456.47,230.364,0,5e+08,6.63e-26,1.60218e-19,40Ar+,31
0.242477,0.145946,-0.08163,-99.5861,-51.7906,34.2897,0,5e+08,6.63e-26,1.60218e-19,40Ar+,38
0.151265,0.258966,-0.488449,321.676,-153.294,-355.022,0,5e+08,6.63e-26,1.60218e-19,40Ar+,33
-0.217586,-0.358903,-0.326465,99.7177,124.724,-40.219,0,5e+08,6.63e-26,1.60218e-19,40Ar+,29
0.412002,-0.15826,-0.232306,155.477,-306.428,-176.148,0,5e+08,6.63e-26,1.60218e-19,40Ar+,58
-0.0639777,-0.490675,0.0150773,249.071,370.898,124.616,0,5e+08,6.63e-26,1.60218e-19,40Ar+,31
-0.15143,-0.341479,0.442989,260.281,184.754,142.451,0,5e+08,6.63e-26,1.60218e-19,40Ar+,32
0.424376,-0.202135,0.4895,245.871,-128.301,-399.541,0,5e+08,6.63e-26,1.60218e-19,40Ar+,60
-0.0177011,-0.31904,-0.294976,141.636,-47.7754,318.173,0,5e+08,6.63e-26,1.60218e-19,40Ar+,29
-0.257638,0.246534,-0.339243,-2.74799,386.294,198.684,0,5e+08,6.63e-26,1.60218e-19,40Ar+,5
-0.225483,0.204148,-0.240628,91.0322,284.659,-91.9271,0,5e+08,6.63e-26,1.60218e-19,40Ar+,22
0.16526,0.307519,-0.042003,-71.5667,-278.468,-174.364,0,5e+08,6.63e-26,1.60218e-19,40Ar+,34
-0.101838,-0.0280904,-0.328571,426.835,-81.0329,-317.908,0,5e+08,6.63e-26,1.60218e-19,40Ar+,25
-0.385227,-0.360511,0.204243,280.193,61.2998,-72.4258,0,5e+08,6.63e-26,1.60218e-19,40Ar+,15
-0.125933,-0.267022,-0.32478,-114.62,78.4918,-208.918,0,5e+08,6.63e-26,1.60218e-19,40Ar+,29
0.179123,-0.47702,-0.425384,-138.636,-413.788,-14.5639,0,5e+08,6.63e-26,1.60218e-19,40Ar+,45
0.0447514,-0.0980943,0.0149619,213.546,290.23,-260.905,0,5e+08,6.63e-26,1.60218e-19,40Ar+,43
0.413961,-0.308131,0.354666,-1.89902,171.082,428.969,0,5e+08,6.63e-26,1.60218e-19,40Ar+,64
0.0583845,0.220379,-0.255065,-263.521,276.707,112.517,0,5e+08,6.63e-26,1.60218e-19,40Ar+,37
-0.236372,-0.200859,-0.27059,-586.106,-330.503,-18.6987,0,5e+08,6.63e-26,1.60218e-19,40Ar+,25
0.13874,0.398841,0.342577,43.5135,-38.3225,-65.8821,0,5e+08,6.63e-26,1.60218e-19,40Ar+,36
-0.0661906,-0.377466,0.230088,106.452,94.7477,-163.773,0,5e+08,6.63e-26,1.60218e-19,40Ar+,31
0.329678,0.443764,-0.426392,-162.109,-421.264,-368.647,0,5e+08,6.63e-26,1.60218e-19,40Ar+,49
-0.288133,-0.464288,-0.411274,-250.434,87.8263,-457.673,0,5e+08,6.63e-26,1.60218e-19,40Ar+,13
